dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,36.78568009248582,,0.37165791777377755,0.21404110795255768,25.937072189509752
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,40.77673693210865,,0.3848983739611387,0.2260117948958252,26.492588602273763
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,45.20080288443657,,0.3980607184829038,0.22467002943048375,27.073178941739723
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,50.10485720815216,,0.4167253838038242,0.22152031895899446,28.074186163955204
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,55.54097616955662,,0.4414089199372813,0.21831452265408144,29.165728254296717
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,61.56688604164617,,0.4629647421006881,0.2088801344841024,30.121519936314257
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,68.24657610074021,,0.48532634013858483,0.19708101343203743,31.23379145941605
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,75.65097813008686,,0.5118522530475345,0.18400841839964951,32.47639632841092
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,83.85871964610999,,0.543051223640569,0.17422004787073214,34.021126467470175
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,92.95695884582472,,0.5746041907521477,0.18005183581555292,35.27367597045461
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,103.04231014174792,,0.5975667440254447,0.1869477892027169,36.08309833693561
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,114.22187011257918,,0.6304485056414193,0.18643354979663362,37.26994064869362
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,126.61435476424772,,0.6684634135701774,0.18186627516078133,38.78016906147993
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,140.35136017792507,,0.6882069733928107,0.1933572454802514,39.560923418080485
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,155.5787599318553,,0.7080944231747321,0.2004276302310505,40.482827653123266
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,172.4582541362566,,0.7160691191939613,0.19892685068955251,40.709710575188865
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,191.16908653053156,,0.7258136404314082,0.19657668471309175,41.09140905898998
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,211.90994787668282,,0.7324046460454795,0.1962225917573576,41.521069510035076
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,234.90108586111037,,0.7324560892350873,0.19504255453825556,41.6759260436349
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,260.38664390988805,,0.729360923174895,0.19550565570575318,41.70012415597189
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,288.63725375345246,,0.7260175502377084,0.1978404020450628,41.67116097309972
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,319.9529092712089,,0.7228495062887802,0.20064001564839845,41.61322228164937
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,354.6661521334748,,0.7199790969192144,0.2031485786923534,41.55083234080623
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,393.1456030691707,,0.7173220591367432,0.20487770289431204,41.487084748769455
