bandwidth,kappa,train_mae_mean,train_mae_sd,test_mae_mean,test_mae_sd,gap_mean,gap_sd,train_rss_mean,test_rss_mean,n_folds
96.051975987994,16.0,24.637851294477954,0.2228020368462102,30.6664153594093,10.210867212229758,6.028564064931341,10.340754591603933,0.32628523031671736,0.46477161190620025,50
96.10195097548774,16.0,24.642562131160272,0.22255997117937368,30.670303952301765,10.211677472822378,6.027741821141495,10.341502994838294,0.3263807531671629,0.46484820423850937,50
96.1519259629815,16.0,24.647271651670803,0.22231933447234695,30.67420535672911,10.212457668658866,6.02693370505831,10.34222131955588,0.32647629033341174,0.4649247340499681,50
96.20190095047523,16.0,24.651979870122986,0.22208017723012016,30.678102853566934,10.213238176378862,6.026122983443948,10.342939859762227,0.3265718415374828,0.46500120159066133,50
96.25187593796898,16.0,24.65668680177394,0.22184254867095027,30.68199645263238,10.214018986651576,6.025309650858431,10.343658625034092,0.3266674064974739,0.4650776071110257,50
96.30185092546273,16.0,24.661392463121544,0.22160649657754947,30.68588616370273,10.214800090248996,6.024493700581189,10.344377624644068,0.32676298493000144,0.4651539508618437,50
96.35182591295647,16.0,24.666098671224827,0.2213699884671445,30.689771996515237,10.215581478046028,6.023673325290414,10.345098564760422,0.32685857655277756,0.4652302330942389,50
96.40180090045023,16.0,24.670806839518622,0.22113145064571313,30.693653960766923,10.216363141020636,6.022847121248301,10.345822772561874,0.3269541810873104,0.46530645405967147,50
96.45177588794397,16.0,24.67551880708478,0.2208945509593945,30.69753206611438,10.217145070253974,6.0220132590296025,10.346548385784656,0.3270497982617158,0.4653826140099326,50
96.50175087543772,16.0,24.680229914874175,0.22065936617867848,30.70140632217362,10.217927256930555,6.021176407299443,10.347274360881157,0.3271454278136228,0.4654587131971407,50
96.55172586293146,16.0,24.684939870143563,0.2204259383362583,30.70527673851984,10.218709692338399,6.020336868376282,10.34800063318312,0.32724106949316273,0.4655347518737362,50
96.6017008504252,16.0,24.689648698871515,0.22019430441135884,30.70914332468729,10.219492367869194,6.019494625815778,10.348727208879385,0.32733672306602446,0.465610730292478,50
96.65167583791896,16.0,24.69435642894809,0.2199644992122495,30.713006090169028,10.22027527501848,6.018649661220942,10.349454093441823,0.32743238831656457,0.4656866487064383,50
96.7016508254127,16.0,24.699063090266154,0.21973655531452085,30.71686504441678,10.221058405385799,6.017801954150632,10.350181291576254,0.3275280650509576,0.4657625073689991,50
96.75162581290645,16.0,24.703766866402926,0.21951251552896875,30.720720196840734,10.221841750674907,6.016953330437807,10.35090955839228,0.32762365175006125,0.4658383065338479,50
96.8016008004002,16.0,24.708469040492645,0.2192910498936845,30.72457155680932,10.222625302693931,6.016102516316671,10.351638388392782,0.32771921675560917,0.46591404645497375,50
96.85157578789395,16.0,24.713170250453686,0.21907152934916108,30.728419133649076,10.223409053355601,6.015248883195386,10.35236753914131,0.32781479293855,0.4659897273866634,50
96.90155077538769,16.0,24.717874119238726,0.21885337549450187,30.732262936644403,10.224192994677413,6.014388817405679,10.353094549478225,0.32791038022411306,0.46606534958349777,50
96.95152576288145,16.0,24.722577531376814,0.21863713157755224,30.736102975037415,10.224977118781856,6.013525443660602,10.353821587326461,0.3280059785753086,0.46614091330034796,50
97.00150075037519,16.0,24.727280368793245,0.21842314961091275,30.73993925802771,10.22576141789662,6.012658889234461,10.354549501522923,0.3281015879960957,0.46621641879237197,50
97.05147573786893,16.0,24.731982350135983,0.21821217809183555,30.7437717947722,10.226545884354822,6.011789444636221,10.35527906411074,0.32819718131667114,0.46629186631501107,50
97.10145072536268,16.0,24.736681209916714,0.21800634087646825,30.747600594384902,10.227330510595207,6.010919384468193,10.35601141796558,0.3282926387172547,0.4663672561239865,50
97.15142571285642,16.0,24.741379821843505,0.217802218051035,30.75142566593675,10.228115289162416,6.010045844093244,10.35674377245421,0.3283881076260563,0.46644258847529585,50
97.20140070035018,16.0,24.746077797678254,0.2176001364837155,30.75524701845537,10.228900212707183,6.00916922077712,10.357476430980217,0.3284835882417806,0.4665178636252104,50
97.25137568784392,16.0,24.75077519485486,0.2174001028435479,30.75906466092492,10.229685273986606,6.008289466070063,10.358209387474492,0.32857908081948195,0.466593081830271,50
97.30135067533767,16.0,24.755472198556703,0.21720200576792378,30.762878602285873,10.23047046586438,6.007406403729163,10.358942508282496,0.3286745856735422,0.4666682433472863,50
97.35132566283141,16.0,24.760169157036653,0.21700558203272716,30.766688851434775,10.231255781311065,6.0065196943981185,10.359675496530015,0.32877010318061584,0.46674334843332843,50
97.40130065032515,16.0,24.7648657266424,0.21681121271604242,30.770495417224105,10.23204121340433,6.0056296905817055,10.360408758590495,0.3288656337825463,0.4668183973457304,50
97.45127563781891,16.0,24.769561977079714,0.21661889664091954,30.77429830846203,10.232826755329231,6.004736331382309,10.361142283907247,0.3289611779892542,0.4668933903420837,50
97.50125062531265,16.0,24.774257981297232,0.21642863089822884,30.778097533912188,10.233612400378474,6.003839552614951,10.361876060789372,0.32905673638160526,0.4669683276802349,50
97.5512256128064,16.0,24.778953815556278,0.216240410948934,30.781893102293512,10.2343981419527,6.0029392867372255,10.36261007641075,0.32915230961426145,0.4670432096182825,50
97.60120060030015,16.0,24.783651795925408,0.21605164034147015,30.78568502227998,10.23518397356076,6.002033226354579,10.363346456272334,0.32924789841852187,0.46711803641457494,50
97.6511755877939,16.0,24.78835001686285,0.2158646182526162,30.789473302500447,10.235969888820016,6.001123285637599,10.364083285399227,0.3293435036051602,0.46719280832770765,50
97.70115057528764,16.0,24.79304831469938,0.21567962633170049,30.793257951538386,10.236755881456613,6.000209636839006,10.364820308261494,0.32943912606726644,0.46726752561651935,50
97.75112556278138,16.0,24.79774677965968,0.21549665498507295,30.797038977931678,10.237541945305805,5.999292198272005,10.365557507516627,0.3295347667830989,0.4673421885400909,50
97.80110055027514,16.0,24.80244179382926,0.21531659811760503,30.80081639017242,10.238328074312236,5.998374596343158,10.366297165229826,0.32963022329618125,0.46741679735774155,50
97.85107553776888,16.0,24.807130661711202,0.2151400475662809,30.804590196706656,10.239114262530263,5.997459534995454,10.367040980181711,0.32972534361276734,0.46749135232902683,50
97.90105052526263,16.0,24.811820196161317,0.21496534225760563,30.808360405934206,10.239900504124268,5.996540209772885,10.367784416848021,0.3298204867908652,0.46756585371373577,50
