dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,8.0,0.5142026971908504,0.12939710855799919,31.45895387090743
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,12.0,0.5251899758664968,0.14520213544197202,31.86322098916093
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,16.0,0.5273587161363156,0.1501430359038205,31.898048660411366
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,24.0,0.5240316823795546,0.15814282961995918,31.943385855285243
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,32.0,0.5185064608565368,0.1627063936234308,31.821589010421746
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,48.0,0.4907530687144551,0.18057784058683754,31.04103906763162
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.0,64.0,0.47946277237648394,0.1805029136708184,30.65819939101877
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,0.0,0.6265470415627082,0.1392102519693326,38.21057527061858
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,0.125,0.6100808962083766,0.13747310832080023,37.36948487735508
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,0.25,0.5965324983327862,0.14481097321696726,36.49517803374013
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,0.5,0.5605729434620499,0.14268230662805356,34.73823909427049
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,0.75,0.5404019227515355,0.14345522108410177,33.5383564356346
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,1.0,0.5250600887529251,0.1451183406930046,32.664155001594295
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,1.25,0.514012020967517,0.14570845236540697,32.108794040691365
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,1.5,0.5076522726887859,0.14568967193895982,31.901723757761225
