dataset,n,estimator,model,kernel,bandwidth,kappa,sigma_n,mean_test_rss,sd_test_rss,mean_test_mae_deg,n_folds
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,0.06,0.14849350666139377,0.10208570543095019,16.55171872151638,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,0.1,0.13084485519566438,0.09953373361576048,15.302040831141465,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,0.18,0.11216395073151006,0.09383171888655198,13.90540298838413,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,0.32,0.09562034962560374,0.08175455175425841,12.661017429813064,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,0.56,0.09904134494319529,0.090369498873733,12.484670958947913,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,2.0,1.0,0.09840316233954687,0.09661263348115352,12.393372828224251,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.03,0.1492811019865556,0.09830497913979128,16.899174421353372,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.06,0.1370850661051367,0.10226171144183703,15.86545032351231,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.1,0.12446879165517002,0.1014625096965351,14.841870842422262,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.18,0.10748767554807023,0.09379239680843458,13.723585433747951,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.32,0.0953737356513345,0.0812814168462356,12.797598871112594,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,0.56,0.09168741936660489,0.07851793253180413,12.34198962608716,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,4.0,1.0,0.09310194662998694,0.08837984568751507,12.172649571810656,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.03,0.13346108683540425,0.09556477400162823,15.889860564698107,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.06,0.12886162123519562,0.1006147235906437,15.51491650439828,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.1,0.12475445242845731,0.1068349372989401,15.010745727975522,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.18,0.11359087856896322,0.10612376721230783,13.986518791311914,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.32,0.10461947731018043,0.10412663949711354,12.98139926659905,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,0.56,0.09158652807774309,0.0802193181261668,12.3268168279768,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,8.0,1.0,0.09635196318467745,0.08537165913678478,12.257336745883174,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.03,0.10817914843668033,0.07904748957884009,14.217969925487049,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.06,0.10863964928298855,0.08319314615265924,14.246311477575034,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.1,0.10953046565136633,0.08950086509225384,14.094981815677519,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.18,0.10540558838866118,0.09208531742327858,13.555827790601096,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.32,0.09741461808636126,0.08933573194570688,12.80215371829182,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,0.56,0.0940602324104779,0.08672556287830781,12.359053460439778,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,16.0,1.0,0.09812657563547447,0.09201654946288063,12.22734941971071,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.03,0.11202790651363623,0.0908743954573692,14.110138141502784,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.06,0.11159779843268984,0.09055284079820619,14.103511724705612,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.1,0.11114695635076981,0.09091495577687263,14.131996777618564,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.18,0.10956976531687526,0.09243075554571462,13.988515256797175,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.32,0.10441955248791554,0.0916777891177214,13.543321245718596,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,0.56,0.10105772200996781,0.09066871516005243,13.042938362900648,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,10.090099168608685,32.0,1.0,0.10439708590271746,0.09910543347223447,12.740079758431127,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.03,0.18862914128963887,0.1434192842827639,17.496596384020634,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.06,0.16595300395351847,0.1928264242082888,15.654849284748767,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.1,0.17518718283112858,0.26981439273009994,15.358269284742358,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.18,0.1834248956979136,0.2913231778300526,15.382529609447772,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.32,0.163123477436906,0.23673889210800558,14.414094920003038,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,0.56,0.12066648995660337,0.1305042412425954,12.778492502664534,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.0,1.0,0.10600294028260682,0.11547598154080946,12.565869535273595,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.03,0.18139117213672626,0.11638867858765214,17.81438647541127,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.06,0.13872474624590386,0.11540898611969393,14.623165678113665,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.1,0.12687045961379143,0.13859928690851223,13.907567463657852,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.18,0.13847470508516874,0.19010511045521158,13.917586455891945,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.32,0.14895001253430684,0.2112757761571111,13.941817103547049,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,0.56,0.12816467719332766,0.15340759402349663,13.088649373640939,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,0.5,1.0,0.1000225362932011,0.10658702418197676,12.177258945756893,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.03,0.1749228083785426,0.11536160398991083,17.5996214583754,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.06,0.13415094989653756,0.10476953043668046,14.50780445896407,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.1,0.11087666550237467,0.10720867058705623,12.869629077928371,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.18,0.11601996716410849,0.1457905028303867,13.070623904275006,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.32,0.11984513339662324,0.1673737501974735,12.985672578868437,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,0.56,0.11479830711740675,0.1375264370866193,12.711873955416426,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,1.0,1.0,0.09639719722530785,0.09665214269046633,12.018377067741616,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.03,0.17881584426613897,0.1837210077908697,17.304688405071957,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.06,0.13308021996670788,0.1153231192294198,14.88061809005509,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.1,0.11832278918642289,0.09533480559965171,13.539372944520952,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.18,0.10897276496267869,0.11028324964265838,12.696945992525038,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.32,0.1068616922984369,0.12662846153370655,12.598838320096148,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,0.56,0.09861465506249563,0.11210255980943634,12.167549359399386,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,2.0,1.0,0.08977422141932631,0.08493058990704905,11.691292833056028,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.03,0.19226663342177483,0.23330954665376707,17.22060073485384,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.06,0.15117424281431996,0.17796466273413283,15.066133846267372,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.1,0.11454402377058856,0.10140551468256637,13.707328677037506,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.18,0.10262375771411769,0.08730593052624375,13.1208209542849,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.32,0.10518924696861039,0.10219622242930362,12.649939979326543,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,0.56,0.09867232430268995,0.09946324314367219,12.154989232821523,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,4.0,1.0,0.09148743128694987,0.08672319077416243,11.785478562919474,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.03,0.19185186286841377,0.18511465897600096,17.755151916185394,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.06,0.15550263620649163,0.1852741676520544,15.042171258111319,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.1,0.12144543226800356,0.12273637493726938,13.689453740811075,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.18,0.09459724683852555,0.08375451815175386,12.761822226466771,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.32,0.09837816951804693,0.08894320275680709,12.786378966443033,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,0.56,0.09714862105041004,0.09063820076185476,12.19353878649388,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,8.0,1.0,0.1017465123054994,0.10761115643189101,12.05199746635262,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.03,0.15753543777997095,0.09144132941404644,16.833402581178184,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.06,0.1365733672579548,0.09421649217628868,15.215982806434042,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.1,0.11741221228357546,0.09445869729827366,14.107953735782056,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.18,0.10007140333067654,0.09135447700986954,12.963748369206403,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.32,0.09611026319894603,0.08755382897258635,12.676129087711178,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,0.56,0.09894551431692691,0.09868106272678727,12.242370383254809,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,16.0,1.0,0.0973542443853304,0.09711689830954927,11.977906149393101,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.03,0.1978711933898243,0.12866301651522513,19.014241196890428,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.06,0.1652967738024967,0.11148768388343464,17.191616868083454,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.1,0.14091805582633038,0.1011875229250323,15.897583008032559,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.18,0.12125519764211945,0.09727905280092002,14.621411411837338,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.32,0.11030253976584033,0.09384356277195804,13.628495674467882,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,0.56,0.1030453429607892,0.08841878592975352,12.83186678257079,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,21.80355181091204,32.0,1.0,0.09905714112811112,0.08618402127024734,12.44015626403158,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.03,0.17517054977161045,0.17048103667477915,15.590683317763322,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.06,0.13981227936557947,0.137673370425564,14.125994123586517,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.1,0.13613791430767436,0.1349283620826543,13.968310952879207,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.18,0.12160808932322034,0.11799696176128281,13.77284944987158,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.32,0.1169659820621393,0.11239330058224918,13.881986337966927,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,0.56,0.12218048349467392,0.10724227207865553,14.533751035734813,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.0,1.0,0.1534272683558076,0.11298596907234057,16.750751035473208,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.03,0.15369700065747685,0.2550314054634348,14.153871999831154,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.06,0.15352228250969094,0.247447702525133,14.220342090678788,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.1,0.17367886186772236,0.2571142328240876,15.18225614545977,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.18,0.15872949084046956,0.17492723831207296,14.815193751119399,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.32,0.11485079908273646,0.09477602721707265,13.359933685486846,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,0.56,0.10731385323173867,0.094331951928667,13.380555913738291,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,0.5,1.0,0.12296573756710147,0.1016782871897817,14.572750308082345,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.03,0.14109097306049795,0.18013590283547123,13.9029863216772,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.06,0.14334902955577047,0.21323781420446222,14.08789337979616,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.1,0.14752721775242494,0.22611696149471172,14.157062883856131,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.18,0.13948337414456355,0.20318342440720574,13.942550664592801,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.32,0.12630103973303156,0.14625210866397056,13.30131274585943,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.56,0.09963719885171282,0.08403387251457241,12.744512073110048,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,1.0,0.11032054816051362,0.0857420886130296,13.74082082124236,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.03,0.13470886013650227,0.10675667686541762,14.306016190578879,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.06,0.13170466216822532,0.14485091661814697,13.777700756218618,10
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.1,0.13761161152746268,0.17489535063078385,13.827608685682236,10
